cargo_id,record_id,ship_name,origin_port,origin_latitude,origin_longitude,destination_port,destination_latitude,destination_longitude,arrival_year,arrival_month,arrival_day,commodity,quantity,unit,merchant,source_file,line_number,raw_cargo_segment
224816,112432,Ravenna,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,11.0,sawn fir sleepers,,,J. Kennedy and Co,18930916p.4.txt,14,"1,295 pcs. hewn fir blocks, 80 lds. sawn fir sleepers-J. Kennedy & Co."
224817,112433,Luna,Brevig,59.05544,9.69593,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,11.0,fir pitwood,,,Denholm and Co,18930916p.4.txt,15,161 lds. fir pitwood-Denholm & Co.
224873,112456,Reedwood,Klaipeda,55.71722,21.12861,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,12.0,oak staves,,,,18930916p.310_p002.txt,222,"78,510 oak staves"
224874,112457,Constantia,Rafso,61.6150044370834,21.4365729153444,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,12.0,deals,,,"Scheydt, Gellatley, and Co",18930916p.310_p002.txt,223,"52,789 deals, battens, and boards-Scheydt, Gellatley, & Co."
224875,112457,Constantia,Rafso,61.6150044370834,21.4365729153444,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,12.0,battens,,,"Scheydt, Gellatley, and Co",18930916p.310_p002.txt,223,"52,789 deals, battens, and boards-Scheydt, Gellatley, & Co."
224876,112457,Constantia,Rafso,61.6150044370834,21.4365729153444,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,12.0,boards,,,"Scheydt, Gellatley, and Co",18930916p.310_p002.txt,223,"52,789 deals, battens, and boards-Scheydt, Gellatley, & Co."
224877,112458,El Dorado,Archangel,64.5412075020308,40.5439866455079,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,12.0,deals,,,,18930916p.310_p002.txt,224,"30,374 deals, boards, &c, 12,778 pcs. lathwood, 28,183 pcs. firewood"
224878,112458,El Dorado,Archangel,64.5412075020308,40.5439866455079,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,12.0,boards,,,,18930916p.310_p002.txt,224,"30,374 deals, boards, &c, 12,778 pcs. lathwood, 28,183 pcs. firewood"
224879,112458,El Dorado,Archangel,64.5412075020308,40.5439866455079,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,12.0,lathwood,,,,18930916p.310_p002.txt,224,"30,374 deals, boards, &c, 12,778 pcs. lathwood, 28,183 pcs. firewood"
224880,112458,El Dorado,Archangel,64.5412075020308,40.5439866455079,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,12.0,firewood,,,,18930916p.310_p002.txt,224,"30,374 deals, boards, &c, 12,778 pcs. lathwood, 28,183 pcs. firewood"
225499,112806,Cougal,Neder Kalix,,,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,21.0,deals,,,,18930930p.356_p001.txt,120,"41,205 deals and battens, 13,291 battens"
225500,112806,Cougal,Neder Kalix,,,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,21.0,battens,,,,18930930p.356_p001.txt,120,"41,205 deals and battens, 13,291 battens"
225501,112807,Auckland,Onega,63.9004661241536,38.102155343628,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,21.0,deals,,,,18930930p.356_p001.txt,121,"43,570 deals, battens, boards, and ends"
225502,112807,Auckland,Onega,63.9004661241536,38.102155343628,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,21.0,battens,,,,18930930p.356_p001.txt,121,"43,570 deals, battens, boards, and ends"
225503,112807,Auckland,Onega,63.9004661241536,38.102155343628,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,21.0,boards,,,,18930930p.356_p001.txt,121,"43,570 deals, battens, boards, and ends"
225504,112807,Auckland,Onega,63.9004661241536,38.102155343628,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,21.0,ends,,,,18930930p.356_p001.txt,121,"43,570 deals, battens, boards, and ends"
225505,112808,Calabria,St. Petersburg,59.9339888563424,30.3067266455079,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,21.0,battens,,,,18930930p.356_p001.txt,122,"4,501 battens and ends, 2,989 rickers, 6,908 pcs. lathwood"
225506,112808,Calabria,St. Petersburg,59.9339888563424,30.3067266455079,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,21.0,ends,,,,18930930p.356_p001.txt,122,"4,501 battens and ends, 2,989 rickers, 6,908 pcs. lathwood"
225507,112808,Calabria,St. Petersburg,59.9339888563424,30.3067266455079,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,21.0,rickers,,,,18930930p.356_p001.txt,122,"4,501 battens and ends, 2,989 rickers, 6,908 pcs. lathwood"
225508,112808,Calabria,St. Petersburg,59.9339888563424,30.3067266455079,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,21.0,lathwood,,,,18930930p.356_p001.txt,122,"4,501 battens and ends, 2,989 rickers, 6,908 pcs. lathwood"
225509,112809,Crimus,Quebec City,46.8198570676248,-71.200611493121,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,21.0,deals,,,,18930930p.356_p001.txt,123,"33,825 deals, 2,616 ends"
225510,112809,Crimus,Quebec City,46.8198570676248,-71.200611493121,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,21.0,ends,,,,18930930p.356_p001.txt,123,"33,825 deals, 2,616 ends"
225511,112810,Forestecue,Pitea,65.3204766227601,21.4732333544922,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,21.0,deals,,,,18930930p.356_p001.txt,124,"28,722 deals"
225558,112837,Veritas,Norrkoping,58.5882426577437,16.1906512890627,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,22.0,battens,,,,18930930p.356_p001.txt,123,"12,664 battens"
225559,112838,Freda,St. Petersburg,59.9339888563424,30.3067266455079,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,22.0,pit props,,,,18930930p.356_p001.txt,139,"1,600 pcs. props"
225560,112839,Neva,St. Petersburg,59.9339888563424,30.3067266455079,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,22.0,lathwood,,,,18930930p.356_p001.txt,140,"7,334 pcs. lathwood, 4,593 rickers"
225561,112839,Neva,St. Petersburg,59.9339888563424,30.3067266455079,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,22.0,rickers,,,,18930930p.356_p001.txt,140,"7,334 pcs. lathwood, 4,593 rickers"
225610,112862,Montrose,Helsingfors,60.1711933248246,24.9319799409551,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,battens,,,,18930930p.356_p001.txt,125,494 battens
225611,112863,Harold,Soderhamn,61.3020539997905,17.0512700317383,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,boards,,,,18930930p.356_p001.txt,126,"9,452 boards, 1,545 doz. boards and battens, 682 doz. deals, 1,080doz. battens, 224doz. deals and battens, 319 doz. deal"
225612,112863,Harold,Soderhamn,61.3020539997905,17.0512700317383,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,battens,,,,18930930p.356_p001.txt,126,"9,452 boards, 1,545 doz. boards and battens, 682 doz. deals, 1,080doz. battens, 224doz. deals and battens, 319 doz. deal"
225613,112863,Harold,Soderhamn,61.3020539997905,17.0512700317383,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,deals,,,,18930930p.356_p001.txt,126,"9,452 boards, 1,545 doz. boards and battens, 682 doz. deals, 1,080doz. battens, 224doz. deals and battens, 319 doz. deal"
225614,112864,Sir Galahad,Archangel,64.5412075020308,40.5439866455079,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,deals,,,,18930930p.356_p001.txt,127,"18,396 deals and battens"
225615,112864,Sir Galahad,Archangel,64.5412075020308,40.5439866455079,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,battens,,,,18930930p.356_p001.txt,127,"18,396 deals and battens"
225616,112865,Louise,Bure,,,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,deals,,,,18930930p.356_p001.txt,128,"1,211 deals, 8,922 boards, 10,010 deals and battens, 55,581 battens"
225617,112865,Louise,Bure,,,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,boards,,,,18930930p.356_p001.txt,128,"1,211 deals, 8,922 boards, 10,010 deals and battens, 55,581 battens"
225618,112865,Louise,Bure,,,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,battens,,,,18930930p.356_p001.txt,128,"1,211 deals, 8,922 boards, 10,010 deals and battens, 55,581 battens"
225619,112866,Hypatia,St. Petersburg,59.9339888563424,30.3067266455079,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,lathwood,,,,18930930p.356_p001.txt,129,"13,660 pcs. lathwood"
225620,112867,Leipzig,Kramfors,62.9313797652365,17.7810411409736,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,battens,,,,18930930p.356_p001.txt,130,"49,135 battens, 4,077 boards, 2,523 deals"
225621,112867,Leipzig,Kramfors,62.9313797652365,17.7810411409736,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,boards,,,,18930930p.356_p001.txt,130,"49,135 battens, 4,077 boards, 2,523 deals"
225622,112867,Leipzig,Kramfors,62.9313797652365,17.7810411409736,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,deals,,,,18930930p.356_p001.txt,130,"49,135 battens, 4,077 boards, 2,523 deals"
225623,112868,Thule,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,boards,,,,18930930p.356_p001.txt,141,"16,348 boards, 6,000 bdls., 14 boxes box boards, 564 doz. battens and boards, 2,000 bdls. laths, 101 pkgs. joinery"
225624,112868,Thule,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,bundles,,,,18930930p.356_p001.txt,141,"16,348 boards, 6,000 bdls., 14 boxes box boards, 564 doz. battens and boards, 2,000 bdls. laths, 101 pkgs. joinery"
225625,112868,Thule,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,box boards,,,,18930930p.356_p001.txt,141,"16,348 boards, 6,000 bdls., 14 boxes box boards, 564 doz. battens and boards, 2,000 bdls. laths, 101 pkgs. joinery"
225626,112868,Thule,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,battens,,,,18930930p.356_p001.txt,141,"16,348 boards, 6,000 bdls., 14 boxes box boards, 564 doz. battens and boards, 2,000 bdls. laths, 101 pkgs. joinery"
225627,112868,Thule,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,laths,,,,18930930p.356_p001.txt,141,"16,348 boards, 6,000 bdls., 14 boxes box boards, 564 doz. battens and boards, 2,000 bdls. laths, 101 pkgs. joinery"
225628,112868,Thule,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,23.0,joinery,,,,18930930p.356_p001.txt,141,"16,348 boards, 6,000 bdls., 14 boxes box boards, 564 doz. battens and boards, 2,000 bdls. laths, 101 pkgs. joinery"
225691,112900,Baltzar von Platen,Skutskar,60.6295982909093,17.4141847022097,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,25.0,blds laths,,,,18930930p.356_p001.txt,131,"4,265 blds. laths, 110,838 boards, 1,455 deals"
225692,112900,Baltzar von Platen,Skutskar,60.6295982909093,17.4141847022097,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,25.0,boards,,,,18930930p.356_p001.txt,131,"4,265 blds. laths, 110,838 boards, 1,455 deals"
225693,112900,Baltzar von Platen,Skutskar,60.6295982909093,17.4141847022097,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,25.0,deals,,,,18930930p.356_p001.txt,131,"4,265 blds. laths, 110,838 boards, 1,455 deals"
225694,112901,Margareta,Uleaborg,65.0115283017847,25.4736063917974,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,25.0,firewood,,,R. H. Dahl and Co,18930930p.356_p001.txt,134,220 fms. firewood-R. H. Dahl & Co.
225786,112942,Ashbrooke,Cronstadt,59.9939156370316,29.7714865185547,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,26.0,deals,,,,18930930p.356_p001.txt,132,"46,762 deals, battens, and ends, 40 fms. firewood"
225787,112942,Ashbrooke,Cronstadt,59.9939156370316,29.7714865185547,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,26.0,battens,,,,18930930p.356_p001.txt,132,"46,762 deals, battens, and ends, 40 fms. firewood"
225788,112942,Ashbrooke,Cronstadt,59.9939156370316,29.7714865185547,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,26.0,ends,,,,18930930p.356_p001.txt,132,"46,762 deals, battens, and ends, 40 fms. firewood"
225789,112942,Ashbrooke,Cronstadt,59.9939156370316,29.7714865185547,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,26.0,firewood,,,,18930930p.356_p001.txt,132,"46,762 deals, battens, and ends, 40 fms. firewood"
225925,113004,Isle of Hastings,Cronstadt,59.9939156370316,29.7714865185547,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,27.0,battens,,,,18930930p.356_p001.txt,133,"4,003 battens, 16,780 deals, 1,936 deal ends, 8,606 deals and battens, 5,102 battens, 32 ends, 30 fms. firewood"
225926,113004,Isle of Hastings,Cronstadt,59.9939156370316,29.7714865185547,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,27.0,deals,,,,18930930p.356_p001.txt,133,"4,003 battens, 16,780 deals, 1,936 deal ends, 8,606 deals and battens, 5,102 battens, 32 ends, 30 fms. firewood"
225927,113004,Isle of Hastings,Cronstadt,59.9939156370316,29.7714865185547,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,27.0,deal ends,,,,18930930p.356_p001.txt,133,"4,003 battens, 16,780 deals, 1,936 deal ends, 8,606 deals and battens, 5,102 battens, 32 ends, 30 fms. firewood"
225928,113004,Isle of Hastings,Cronstadt,59.9939156370316,29.7714865185547,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,27.0,ends,,,,18930930p.356_p001.txt,133,"4,003 battens, 16,780 deals, 1,936 deal ends, 8,606 deals and battens, 5,102 battens, 32 ends, 30 fms. firewood"
225929,113004,Isle of Hastings,Cronstadt,59.9939156370316,29.7714865185547,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,27.0,firewood,,,,18930930p.356_p001.txt,133,"4,003 battens, 16,780 deals, 1,936 deal ends, 8,606 deals and battens, 5,102 battens, 32 ends, 30 fms. firewood"
226022,113061,Rolf,Liepāja,56.53,20.99,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,28.0,staves-n blumstein,,,N. Blumstein,18930930p.356_p001.txt,136,"53,587 staves-N. Blumstein 60,603 staves, 4,985 spokes, 110 pcs. timber, 44 sleepers"
226023,113061,Rolf,Liepāja,56.53,20.99,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,28.0,staves,,,N. Blumstein,18930930p.356_p001.txt,136,"53,587 staves-N. Blumstein 60,603 staves, 4,985 spokes, 110 pcs. timber, 44 sleepers"
226024,113061,Rolf,Liepāja,56.53,20.99,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,28.0,spokes,,,N. Blumstein,18930930p.356_p001.txt,136,"53,587 staves-N. Blumstein 60,603 staves, 4,985 spokes, 110 pcs. timber, 44 sleepers"
226025,113061,Rolf,Liepāja,56.53,20.99,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,28.0,sleepers,,,N. Blumstein,18930930p.356_p001.txt,136,"53,587 staves-N. Blumstein 60,603 staves, 4,985 spokes, 110 pcs. timber, 44 sleepers"
226026,113062,Samland,Klaipeda,55.71722,21.12861,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,28.0,deals,,,,18930930p.356_p001.txt,137,"6,416 deals, 818 deal ends, 186 lds. timber"
226027,113062,Samland,Klaipeda,55.71722,21.12861,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,28.0,deal ends,,,,18930930p.356_p001.txt,137,"6,416 deals, 818 deal ends, 186 lds. timber"
226264,113193,Borodino,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,deals,,,R. Langford & Co.,18930909p.285_p002.txt,11,"6,294 deals and ends, 1,237 deals and battens, 1,337 deals and ends-R. Langford & Co. 17,158 deals and ends, 39 battens-"
226265,113193,Borodino,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,ends,,,R. Langford & Co.,18930909p.285_p002.txt,11,"6,294 deals and ends, 1,237 deals and battens, 1,337 deals and ends-R. Langford & Co. 17,158 deals and ends, 39 battens-"
226266,113193,Borodino,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,battens,,,R. Langford & Co.,18930909p.285_p002.txt,11,"6,294 deals and ends, 1,237 deals and battens, 1,337 deals and ends-R. Langford & Co. 17,158 deals and ends, 39 battens-"
226267,113193,Borodino,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,ends-r langford,,,R. Langford & Co.,18930909p.285_p002.txt,11,"6,294 deals and ends, 1,237 deals and battens, 1,337 deals and ends-R. Langford & Co. 17,158 deals and ends, 39 battens-"
226268,113193,Borodino,Riga,56.9520033661236,24.1136539340975,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,c h glover,,,R. Langford & Co.,18930909p.285_p002.txt,11,C. H. Glover & Co.
226269,113194,Avena,Uddevalla,58.3509732601018,11.9325193821388,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,laths,,,S. S. Brown,18930909p.285_p002.txt,12,"1,000 bdls. laths, 250 doors-S. S. Brown"
226270,113194,Avena,Uddevalla,58.3509732601018,11.9325193821388,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,doors,,,S. S. Brown,18930909p.285_p002.txt,12,"1,000 bdls. laths, 250 doors-S. S. Brown"
226271,113195,Louise H.,Cronstadt,59.9939156370316,29.7714865185547,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,deals,,,,18930909p.285_p002.txt,13,"1,602 deals, battens, and boards, 1,925 deal ends, 6,627 redwood and whitewood slabs"
226272,113195,Louise H.,Cronstadt,59.9939156370316,29.7714865185547,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,battens,,,,18930909p.285_p002.txt,13,"1,602 deals, battens, and boards, 1,925 deal ends, 6,627 redwood and whitewood slabs"
226273,113195,Louise H.,Cronstadt,59.9939156370316,29.7714865185547,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,boards,,,,18930909p.285_p002.txt,13,"1,602 deals, battens, and boards, 1,925 deal ends, 6,627 redwood and whitewood slabs"
226274,113195,Louise H.,Cronstadt,59.9939156370316,29.7714865185547,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,deal ends,,,,18930909p.285_p002.txt,13,"1,602 deals, battens, and boards, 1,925 deal ends, 6,627 redwood and whitewood slabs"
226275,113195,Louise H.,Cronstadt,59.9939156370316,29.7714865185547,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,redwood,,,,18930909p.285_p002.txt,13,"1,602 deals, battens, and boards, 1,925 deal ends, 6,627 redwood and whitewood slabs"
226276,113195,Louise H.,Cronstadt,59.9939156370316,29.7714865185547,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,whitewood slabs,,,,18930909p.285_p002.txt,13,"1,602 deals, battens, and boards, 1,925 deal ends, 6,627 redwood and whitewood slabs"
226277,113196,Ramleh,Montreal,45.5129959517878,-73.5553766455077,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,deals,,,,18930909p.285_p002.txt,14,"1,000 deals and ends from Quebec-1,000 deals and ends-Order"
226278,113196,Ramleh,Montreal,45.5129959517878,-73.5553766455077,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,ends from quebec,,,,18930909p.285_p002.txt,14,"1,000 deals and ends from Quebec-1,000 deals and ends-Order"
226279,113196,Ramleh,Montreal,45.5129959517878,-73.5553766455077,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,ends,,,,18930909p.285_p002.txt,14,"1,000 deals and ends from Quebec-1,000 deals and ends-Order"
226280,113197,Albano,Christiania,59.9127593309038,10.7460535835705,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,brush blocks-j keen,,,G. F. Green and Co,18930909p.285_p002.txt,20,224 bgs. brush blocks-J. Keen 65 bdls. boards-G. F. Green & Co.
226281,113197,Albano,Christiania,59.9127593309038,10.7460535835705,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,boards,,,G. F. Green and Co,18930909p.285_p002.txt,20,224 bgs. brush blocks-J. Keen 65 bdls. boards-G. F. Green & Co.
226282,113197,Albano,Christiania,59.9127593309038,10.7460535835705,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,boards,,,J. Keen,18930909p.285_p002.txt,20,"4,000 box boards, 1,000 bdls. staves, 1,750 bdls. box boards-Order"
226283,113197,Albano,Christiania,59.9127593309038,10.7460535835705,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,staves,,,J. Keen,18930909p.285_p002.txt,20,"4,000 box boards, 1,000 bdls. staves, 1,750 bdls. box boards-Order"
226284,113197,Albano,Christiania,59.9127593309038,10.7460535835705,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,box boards,,,J. Keen,18930909p.285_p002.txt,20,"4,000 box boards, 1,000 bdls. staves, 1,750 bdls. box boards-Order"
226285,113198,Copsewood,Archangel,64.5412075020308,40.5439866455079,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,deals,,,,18930909p.285_p002.txt,21,"57,009 deals and battens"
226286,113198,Copsewood,Archangel,64.5412075020308,40.5439866455079,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,battens,,,,18930909p.285_p002.txt,21,"57,009 deals and battens"
226287,113199,Thorsten,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,deals-winther,,,Churchill and Sim,18930909p.285_p002.txt,22,"78 deals-Winther & Co. 1,000 bdls. laths-Churchill & Sim"
226288,113199,Thorsten,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,laths,,,Churchill and Sim,18930909p.285_p002.txt,22,"78 deals-Winther & Co. 1,000 bdls. laths-Churchill & Sim"
226289,113199,Thorsten,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,laths,,,Ropkins and Co,18930909p.285_p002.txt,22,"1,000 bdls. laths-Ropkins & Co."
226290,113199,Thorsten,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,blocks,,,"Foy, Morgan and Co",18930909p.285_p002.txt,22,"2,750 bdls. blocks, 47 doz. deals, 914 rickers-Foy, Morgan & Co."
226291,113199,Thorsten,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,deals,,,"Foy, Morgan and Co",18930909p.285_p002.txt,22,"2,750 bdls. blocks, 47 doz. deals, 914 rickers-Foy, Morgan & Co."
226292,113199,Thorsten,Gothenburg,57.70073799777,11.9680483386231,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,rickers,,,"Foy, Morgan and Co",18930909p.285_p002.txt,22,"2,750 bdls. blocks, 47 doz. deals, 914 rickers-Foy, Morgan & Co."
226293,113200,Hjalmar,Archangel,64.5412075020308,40.5439866455079,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,staves,,,,18930909p.285_p002.txt,31,"713,122 staves"
226338,113222,Agnes,Boston,42.3595726133805,-71.0574266455077,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,walnut,,,Churchill and Sim,18930909p.285_p003.txt,69,"24 logs walnut, 2,024 pcs. lumber-Churchill & Sim"
226339,113222,Agnes,Boston,42.3595726133805,-71.0574266455077,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,lumber,,,Churchill and Sim,18930909p.285_p003.txt,69,"24 logs walnut, 2,024 pcs. lumber-Churchill & Sim"
226340,113223,Venetian,New York,40.713197770232,-74.0078266455077,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,oak,,,B. F. Dowdeswell,18930909p.285_p003.txt,70,"2,024 pcs. oak-B. F. Dowdeswell"
226354,113230,Ydun,Drammen,59.7478785493119,10.1840215950051,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,sawn fir,,,Stewart and Co,18930916p.4.txt,3,160 lds. sawn fir-Stewart & Co.
226355,113231,Swarland,Ventspils,57.4,21.5333,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,fir props,,,J. Kennedy and Co,18930916p.4.txt,8,"343 lds. fir props, 180 lds. pitwood-J. Kennedy & Co."
226356,113231,Swarland,Ventspils,57.4,21.5333,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,pitwood,,,J. Kennedy and Co,18930916p.4.txt,8,"343 lds. fir props, 180 lds. pitwood-J. Kennedy & Co."
226357,113232,Safir,Christiansand,58.1439137156268,7.99468833862306,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,4.0,hewn fir,,,J. Denholm and Co,18930916p.4.txt,9,165 lds. hewn fir-J. Denholm & Co.
226366,113237,Karen,Konigsberg,54.7112317805089,20.4988802856446,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,5.0,pieces,,,,18930909p.285_p002.txt,23,"1,039 pcs., 1 car qty. sawn wood"
226367,113237,Karen,Konigsberg,54.7112317805089,20.4988802856446,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,5.0,car qty sawn wood,,,,18930909p.285_p002.txt,23,"1,039 pcs., 1 car qty. sawn wood"
226411,113264,Immanuel,Sandefjord,59.1333045923779,10.2226200859019,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,5.0,fir batters,,,Love and Stewart,18930916p.4.txt,10,"209 lds. fir batters, 70 lds. fir props-Love & Stewart"
226412,113264,Immanuel,Sandefjord,59.1333045923779,10.2226200859019,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,5.0,fir props,,,Love and Stewart,18930916p.4.txt,10,"209 lds. fir batters, 70 lds. fir props-Love & Stewart"
226413,113265,Illeri,Hudikswall,61.726078358643,17.1114100974464,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,5.0,fir spars,,,A. R. Watson,18930916p.4.txt,11,200 lds. fir spars-A. R. Watson
226414,113266,Prins Oscar Fredrik,Fredrikshald,59.1248045350242,11.3874541693116,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,5.0,fir props,,,Love and Stewart,18930916p.4.txt,13,230 lds. fir props-Love & Stewart
226494,113309,Kenmore,Bjorneborg,61.4862538765185,21.7956274920657,LONDON,51.5073509000001,-0.127758299999982,1893.0,Sept,7.0,deals,,,,18930909p.285_p002.txt,15,"1,732 stds. deals and boards, 13,138 bdls. laths"
