origin_port,origin_latitude,origin_longitude,destination_port,destination_latitude,destination_longitude,ship_count
Klaipeda,55.71722,21.12861,NEWPORT,51.584151,-2.99766399999993,86
Nyhamn,56.2500370697488,12.5332656269837,GRIMSBY,53.5674710000001,-0.0807839999998805,85
Narva,59.3746677001451,28.204279206543,DUNDEE,56.4612028818325,-2.96765932817017,85
Richibucto,46.681336746494,-64.8648499999998,LIVERPOOL,53.4083714,-2.99157259999998,85
Montreal,45.5129959517878,-73.5553766455077,GRIMSBY,53.5674710000001,-0.0807839999998805,85
Skien,59.2091678279277,9.60874112253406,LONDON,51.5073509000001,-0.127758299999982,85
Helsingfors,60.1711933248246,24.9319799409551,GRIMSBY,53.5674710000001,-0.0807839999998805,84
Soderhamn,61.3020539997905,17.0512700317383,POOLE,50.7150500000001,-1.98724800000002,84
Quebec City,46.8198570676248,-71.200611493121,DUBLIN,53.346388727,-6.21662037199997,84
Trieste,45.6582454829909,13.7725183386231,LONDON,51.5073509000001,-0.127758299999982,84
Gothenburg,57.70073799777,11.9680483386231,GOOLE,53.7029410000001,-0.876380999999981,83
Wyborg,60.7132675840768,28.7476258831691,DUNDEE,56.4612028818325,-2.96765932817017,83
Archangel,64.5412075020308,40.5439866455079,Tyne Ports,55.0179189721861,-1.42556335449211,83
Roche Bernard,47.5195644739302,-2.30035932808378,NEWPORT,51.584151,-2.99766399999993,83
Helsingfors,60.1711933248246,24.9319799409551,LONDON,51.5073509000001,-0.127758299999982,82
Ventspils,57.4,21.5333,GRIMSBY,53.5674710000001,-0.0807839999998805,82
Rafso,61.6150044370834,21.4365729153444,GRIMSBY,53.5674710000001,-0.0807839999998805,82
Kotka,60.4671369633067,26.9184724444581,LIVERPOOL,53.4083714,-2.99157259999998,81
Klaipeda,55.71722,21.12861,GREENOCK,55.9505077629267,-4.75971798437838,80
Riga,56.9520033661236,24.1136539340975,WICK,58.4430600485415,-3.09285166137693,79
Wyborg,60.7132675840768,28.7476258831691,LONDON,51.5073509000001,-0.127758299999982,79
Miramichi,47.0020037704552,-65.5685833227539,DUNDEE,56.4612028818325,-2.96765932817017,78
Porsgrund,59.1429922168333,9.65712996826176,LONDON,51.5073509000001,-0.127758299999982,78
Philadelphia,39.9521191086056,-75.16218,Tilbury Docks,51.454605122463,0.346938878173947,77
Fredrikshald,59.1248045350242,11.3874541693116,POOLE,50.7150500000001,-1.98724800000002,76
St. John,45.2727437249886,-66.0681749841308,Tyne Ports,55.0179189721861,-1.42556335449211,76
Oscarshamn,57.2700755313257,16.4433368359375,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,76
Ventspils,57.4,21.5333,LONDON,51.5073509000001,-0.127758299999982,76
Danzig,54.3532540815076,18.6510183386231,Stockton-on-Tees,54.5704551000001,-1.32898209999991,76
Christiania,59.9127593309038,10.7460535835705,GREENOCK,55.9505077629267,-4.75971798437838,76
Bjorneborg,61.4862538765185,21.7956274920657,Lynn (King's Lynn),52.7516798,0.402296300000103,75
Boston,42.3595726133805,-71.0574266455077,Tilbury Docks,51.454605122463,0.346938878173947,75
Falkenberg,56.9057503779718,12.4903241693116,GRIMSBY,53.5674710000001,-0.0807839999998805,75
Bordeaux,44.8383676829183,-0.572658592529262,LIVERPOOL,53.4083714,-2.99157259999998,75
Risoer,58.7177754400355,9.21217460846031,BRISTOL,51.4545130000001,-2.58790999999997,74
Soderhamn,61.3020539997905,17.0512700317383,DUNDEE,56.4612028818325,-2.96765932817017,74
Riga,56.9520033661236,24.1136539340975,Tilbury Docks,51.454605122463,0.346938878173947,74
Stettin,53.4252665374726,14.5555758306886,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,74
Stettin,53.4252665374726,14.5555758306886,Stockton-on-Tees,54.5704551000001,-1.32898209999991,73
Laurvig,59.0519993698318,10.0222858306885,DUNDEE,56.4612028818325,-2.96765932817017,73
Sundswall,62.3890780504242,17.3063352870027,WICK,58.4430600485415,-3.09285166137693,73
Fredrikstad,59.2139821431688,10.9357039213349,DUBLIN,53.346388727,-6.21662037199997,73
Pitea,65.3204766227601,21.4732333544922,LONDON,51.5073509000001,-0.127758299999982,72
Lulea,65.5836989328213,22.151866677246,LONDON,51.5073509000001,-0.127758299999982,72
Klaipeda,55.71722,21.12861,INVERNESS,57.4827277738256,-4.22737025390621,71
Montreal,45.5129959517878,-73.5553766455077,Tyne Ports,55.0179189721861,-1.42556335449211,71
Baltimore,39.2909022702315,-76.6096033227539,Tyne Ports,55.0179189721861,-1.42556335449211,71
Soderhamn,61.3020539997905,17.0512700317383,BRISTOL,51.4545130000001,-2.58790999999997,71
Gefle,60.6782700353304,17.1835063783265,NEWPORT,51.584151,-2.99766399999993,71
Soderhamn,61.3020539997905,17.0512700317383,LIVERPOOL,53.4083714,-2.99157259999998,70
Kragero,58.8663222461009,9.39912854232773,LONDON,51.5073509000001,-0.127758299999982,70
Skien,59.2091678279277,9.60874112253406,Tyne Ports,55.0179189721861,-1.42556335449211,70
Ferrol,43.4870028207469,-8.22753166137693,BRISTOL,51.4545130000001,-2.58790999999997,70
Monsteras,57.0405429197551,16.4462529153445,GRIMSBY,53.5674710000001,-0.0807839999998805,70
Gothenburg,57.70073799777,11.9680483386231,INVERNESS,57.4827277738256,-4.22737025390621,69
Oscarshamn,57.2700755313257,16.4433368359375,DUNDEE,56.4612028818325,-2.96765932817017,69
Odessa,46.4758177004446,30.7419165185547,LONDON,51.5073509000001,-0.127758299999982,69
Bay Verte,46.0149,-64.103,LIVERPOOL,53.4083714,-2.99157259999998,69
Quebec City,46.8198570676248,-71.200611493121,CORK,51.9014959520001,-8.44685895399994,69
Fredrikstad,59.2139821431688,10.9357039213349,DUNDEE,56.4612028818325,-2.96765932817017,69
York,53.9599651,-1.08729790000007,LIVERPOOL,53.4083714,-2.99157259999998,69
Arendal,58.4701420246829,8.7584524351543,LIVERPOOL,53.4083714,-2.99157259999998,68
Risoer,58.7177754400355,9.21217460846031,WICK,58.4430600485415,-3.09285166137693,68
Skutskar,60.6295982909093,17.4141847022097,LIVERPOOL,53.4083714,-2.99157259999998,68
Helsingfors,60.1711933248246,24.9319799409551,DUNDEE,56.4612028818325,-2.96765932817017,68
Abo,60.4528020408486,22.2514641693117,GRIMSBY,53.5674710000001,-0.0807839999998805,68
Hudikswall,61.726078358643,17.1114100974464,Tyne Ports,55.0179189721861,-1.42556335449211,68
Laurvig,59.0519993698318,10.0222858306885,LIVERPOOL,53.4083714,-2.99157259999998,68
St. John,45.2727437249886,-66.0681749841308,FLEETWOOD,53.9154477593217,-3.01331410565124,68
Halifax,44.6458582609808,-63.5779232910155,LONDON,51.5073509000001,-0.127758299999982,68
Arendal,58.4701420246829,8.7584524351543,LONDON,51.5073509000001,-0.127758299999982,67
Halmstad,56.6722010493411,12.857328338623,LONDON,51.5073509000001,-0.127758299999982,67
Riga,56.9520033661236,24.1136539340975,SLIGO,54.277488562,-8.48034919799994,67
Laurvig,59.0519993698318,10.0222858306885,GRIMSBY,53.5674710000001,-0.0807839999998805,67
Boston,42.3595726133805,-71.0574266455077,GRIMSBY,53.5674710000001,-0.0807839999998805,67
Christiansand,58.1439137156268,7.99468833862306,DUNDEE,56.4612028818325,-2.96765932817017,67
Stockholm,59.332961003529,18.0661433544922,LIVERPOOL,53.4083714,-2.99157259999998,67
Porsgrund,59.1429922168333,9.65712996826176,NEWPORT,51.584151,-2.99766399999993,67
Tvedestrand,58.6242330252376,8.92772996826176,NEWPORT,51.584151,-2.99766399999993,67
Kragero,58.8663222461009,9.39912854232773,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,66
Savannah,32.084,-81.1,LIVERPOOL,53.4083714,-2.99157259999998,66
Klaipeda,55.71722,21.12861,Tilbury Docks,51.454605122463,0.346938878173947,66
Nantes,47.2175117591258,-1.54816765075694,NEWPORT,51.584151,-2.99766399999993,66
Miramichi,47.0020037704552,-65.5685833227539,LONDON,51.5073509000001,-0.127758299999982,66
Tvedestrand,58.6242330252376,8.92772996826176,GRIMSBY,53.5674710000001,-0.0807839999998805,66
Baltimore,39.2909022702315,-76.6096033227539,BRISTOL,51.4545130000001,-2.58790999999997,65
Uleaborg,65.0115283017847,25.4736063917974,LIVERPOOL,53.4083714,-2.99157259999998,65
Muros,42.7744,-9.0575,BRISTOL,51.4545130000001,-2.58790999999997,65
Halmstad,56.6722010493411,12.857328338623,NEWPORT,51.584151,-2.99766399999993,65
Laurvig,59.0519993698318,10.0222858306885,Lynn (King's Lynn),52.7516798,0.402296300000103,65
Moss,59.459167,10.700833,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,64
Ljusne,61.207568379634,17.1270999776843,GRIMSBY,53.5674710000001,-0.0807839999998805,64
St. John,45.2727437249886,-66.0681749841308,LONDONDERRY,55.0114105220001,-7.30041944099997,64
Antwerp,51.2233758643843,4.39700335449226,Tyne Ports,55.0179189721861,-1.42556335449211,64
Trondheim (Drontheim),63.4418008643108,10.4085794921875,Tyne Ports,55.0179189721861,-1.42556335449211,63
New Orleans,29.9530336254134,-90.0763767089845,LONDON,51.5073509000001,-0.127758299999982,63
Arendal,58.4701420246829,8.7584524351543,NEWPORT,51.584151,-2.99766399999993,63
Gothenburg,57.70073799777,11.9680483386231,FLEETWOOD,53.9154477593217,-3.01331410565124,62
Fredrikshald,59.1248045350242,11.3874541693116,NEWPORT,51.584151,-2.99766399999993,62
Carril,42.6105354554446,-8.76972281019871,BRISTOL,51.4545130000001,-2.58790999999997,62
Gothenburg,57.70073799777,11.9680483386231,Tilbury Docks,51.454605122463,0.346938878173947,62
Norrkoping,58.5882426577437,16.1906512890627,LONDON,51.5073509000001,-0.127758299999982,61
Kragero,58.8663222461009,9.39912854232773,BRISTOL,51.4545130000001,-2.58790999999997,61
Wyborg,60.7132675840768,28.7476258831691,BRISTOL,51.4545130000001,-2.58790999999997,61
Rangoon,16.8058031650266,96.1549083703614,LONDON,51.5073509000001,-0.127758299999982,61
Uddevalla,58.3509732601018,11.9325193821388,GRIMSBY,53.5674710000001,-0.0807839999998805,61
Archangel,64.5412075020308,40.5439866455079,Lynn (King's Lynn),52.7516798,0.402296300000103,61
Jamaica,17.997,-76.794,LONDON,51.5073509000001,-0.127758299999982,61
Quimper,47.9946698134641,-4.10808166137666,NEWPORT,51.584151,-2.99766399999993,61
Arendal,58.4701420246829,8.7584524351543,Lynn (King's Lynn),52.7516798,0.402296300000103,61
Rotterdam,51.9209408964375,4.4874063916016,NEWPORT,51.584151,-2.99766399999993,61
Sundswall,62.3890780504242,17.3063352870027,MONTROSE,56.7213304436428,-2.46576667724605,61
Stockholm,59.332961003529,18.0661433544922,Tyne Ports,55.0179189721861,-1.42556335449211,60
Fiume,45.3267632510829,14.4468066772461,LIVERPOOL,53.4083714,-2.99157259999998,60
Brevig,59.05544,9.69593,Tyne Ports,55.0179189721861,-1.42556335449211,60
Stettin,53.4252665374726,14.5555758306886,Lynn (King's Lynn),52.7516798,0.402296300000103,60
Christiania,59.9127593309038,10.7460535835705,Lynn (King's Lynn),52.7516798,0.402296300000103,60
Charleston,32.781,-79.924,LIVERPOOL,53.4083714,-2.99157259999998,59
Redon,47.6509129777457,-2.08601583068829,POOLE,50.7150500000001,-1.98724800000002,59
Newport News,36.9667,-76.4167,LONDON,51.5073509000001,-0.127758299999982,59
Cronstadt,59.9939156370316,29.7714865185547,Lynn (King's Lynn),52.7516798,0.402296300000103,59
Riga,56.9520033661236,24.1136539340975,FLEETWOOD,53.9154477593217,-3.01331410565124,59
New York,40.713197770232,-74.0078266455077,INVERNESS,57.4827277738256,-4.22737025390621,58
Fredrikshald,59.1248045350242,11.3874541693116,BRISTOL,51.4545130000001,-2.58790999999997,58
Rafso,61.6150044370834,21.4365729153444,DUNDEE,56.4612028818325,-2.96765932817017,58
Pauillac,45.1991804389957,-0.749173322753847,BRISTOL,51.4545130000001,-2.58790999999997,58
Skien,59.2091678279277,9.60874112253406,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,58
Dalhousie,48.0643926592676,-66.3697916613769,LIVERPOOL,53.4083714,-2.99157259999998,57
Christiansand,58.1439137156268,7.99468833862306,NEWPORT,51.584151,-2.99766399999993,57
Nyhamn,56.2500370697488,12.5332656269837,LONDON,51.5073509000001,-0.127758299999982,57
Miramichi,47.0020037704552,-65.5685833227539,DUBLIN,53.346388727,-6.21662037199997,57
Drammen,59.7478785493119,10.1840215950051,Lynn (King's Lynn),52.7516798,0.402296300000103,57
Rotterdam,51.9209408964375,4.4874063916016,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,57
Bordeaux,44.8383676829183,-0.572658592529262,Tilbury Docks,51.454605122463,0.346938878173947,56
Trondheim (Drontheim),63.4418008643108,10.4085794921875,GREENOCK,55.9505077629267,-4.75971798437838,56
Tonsberg,59.2659373175255,10.4066114894106,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,56
Hernosand,62.6335551234768,17.9374935762681,LIVERPOOL,53.4083714,-2.99157259999998,56
Kotka,60.4671369633067,26.9184724444581,POOLE,50.7150500000001,-1.98724800000002,56
Rangoon,16.8058031650266,96.1549083703614,DUNDEE,56.4612028818325,-2.96765932817017,56
Cronstadt,59.9939156370316,29.7714865185547,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,56
Fredrikstad,59.2139821431688,10.9357039213349,Lynn (King's Lynn),52.7516798,0.402296300000103,56
Shediac,46.2201868321302,-64.5352616613769,LIVERPOOL,53.4083714,-2.99157259999998,55
Halmstad,56.6722010493411,12.857328338623,DUNDEE,56.4612028818325,-2.96765932817017,55
St. Petersburg,59.9339888563424,30.3067266455079,DUNDEE,56.4612028818325,-2.96765932817017,55
Belize,17.505,-88.196,LONDON,51.5073509000001,-0.127758299999982,55
Saint-Brieuc,48.5136,-2.7684,NEWPORT,51.584151,-2.99766399999993,55
Risoer,58.7177754400355,9.21217460846031,Tyne Ports,55.0179189721861,-1.42556335449211,55
Skonvik,62.4688681722605,17.3256154232789,LONDON,51.5073509000001,-0.127758299999982,55
St. John,45.2727437249886,-66.0681749841308,LimerickL,52.660797938,-8.63965508699994,55
Fredrikstad,59.2139821431688,10.9357039213349,FOWEY,50.3349900000001,-4.63652499999995,54
Three Rivers,46.3410759877357,-72.5450299999999,LONDON,51.5073509000001,-0.127758299999982,54
Kragero,58.8663222461009,9.39912854232773,LIVERPOOL,53.4083714,-2.99157259999998,54
Kotka,60.4671369633067,26.9184724444581,Lynn (King's Lynn),52.7516798,0.402296300000103,54
Sandefjord,59.1333045923779,10.2226200859019,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,54
Halifax,44.6458582609808,-63.5779232910155,BRISTOL,51.4545130000001,-2.58790999999997,54
Tvedestrand,58.6242330252376,8.92772996826176,BRISTOL,51.4545130000001,-2.58790999999997,54
Warberg,57.1079632042745,12.2489241693117,GRIMSBY,53.5674710000001,-0.0807839999998805,54
Klaipeda,55.71722,21.12861,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,54
Quebec City,46.8198570676248,-71.200611493121,WICK,58.4430600485415,-3.09285166137693,54
Archangel,64.5412075020308,40.5439866455079,FLEETWOOD,53.9154477593217,-3.01331410565124,53
Skien,59.2091678279277,9.60874112253406,LIVERPOOL,53.4083714,-2.99157259999998,53
Västervik (Westerwik),57.7578248725028,16.6446077941132,Tyne Ports,55.0179189721861,-1.42556335449211,53
Narva,59.3746677001451,28.204279206543,GRIMSBY,53.5674710000001,-0.0807839999998805,53
Holmestrand,59.4798015800324,10.3220370846559,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,53
Ventspils,57.4,21.5333,DUNDEE,56.4612028818325,-2.96765932817017,53
Bordeaux,44.8383676829183,-0.572658592529262,Tyne Ports,55.0179189721861,-1.42556335449211,53
Liepāja,56.53,20.99,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,53
Halmstad,56.6722010493411,12.857328338623,POOLE,50.7150500000001,-1.98724800000002,53
Ljusne,61.207568379634,17.1270999776843,BRISTOL,51.4545130000001,-2.58790999999997,53
Bordeaux,44.8383676829183,-0.572658592529262,GREENOCK,55.9505077629267,-4.75971798437838,53
Tvedestrand,58.6242330252376,8.92772996826176,Tyne Ports,55.0179189721861,-1.42556335449211,52
Gefle,60.6782700353304,17.1835063783265,Stockton-on-Tees,54.5704551000001,-1.32898209999991,52
Hudikswall,61.726078358643,17.1114100974464,POOLE,50.7150500000001,-1.98724800000002,52
Iggesund,61.642548169496,17.0748925079347,GRIMSBY,53.5674710000001,-0.0807839999998805,52
Narva,59.3746677001451,28.204279206543,LONDON,51.5073509000001,-0.127758299999982,52
Trondheim (Drontheim),63.4418008643108,10.4085794921875,LONDON,51.5073509000001,-0.127758299999982,52
Holmsund,63.7127808223821,20.3787374920655,LONDON,51.5073509000001,-0.127758299999982,51
Holmestrand,59.4798015800324,10.3220370846559,Tyne Ports,55.0179189721861,-1.42556335449211,51
Dieppe,49.93481,1.0919,LONDON,51.5073509000001,-0.127758299999982,51
Porsgrund,59.1429922168333,9.65712996826176,GREENOCK,55.9505077629267,-4.75971798437838,51
Rangoon,16.8058031650266,96.1549083703614,Tilbury Docks,51.454605122463,0.346938878173947,51
Pensacola,30.4172348803734,-87.2103635449219,FLEETWOOD,53.9154477593217,-3.01331410565124,50
Pascagoula,30.3659447374599,-88.5565278197888,LIVERPOOL,53.4083714,-2.99157259999998,50
Harnas,60.647416733669,17.3747470846558,GRIMSBY,53.5674710000001,-0.0807839999998805,50
Laurvig,59.0519993698318,10.0222858306885,NEWPORT,51.584151,-2.99766399999993,50
Belize,17.505,-88.196,LIVERPOOL,53.4083714,-2.99157259999998,50
Fredrikshald,59.1248045350242,11.3874541693116,LIVERPOOL,53.4083714,-2.99157259999998,50
Christiansand,58.1439137156268,7.99468833862306,GREENOCK,55.9505077629267,-4.75971798437838,50
Hernosand,62.6335551234768,17.9374935762681,INVERNESS,57.4827277738256,-4.22737025390621,49
Gefle,60.6782700353304,17.1835063783265,GOOLE,53.7029410000001,-0.876380999999981,49
Fiume,45.3267632510829,14.4468066772461,LONDON,51.5073509000001,-0.127758299999982,49
Wyborg,60.7132675840768,28.7476258831691,LIVERPOOL,53.4083714,-2.99157259999998,49
Rafso,61.6150044370834,21.4365729153444,LONDON,51.5073509000001,-0.127758299999982,49
York,53.9599651,-1.08729790000007,LONDON,51.5073509000001,-0.127758299999982,49
Morlaix,48.5780381812011,-3.82806827514645,NEWPORT,51.584151,-2.99766399999993,48
Konigsberg,54.7112317805089,20.4988802856446,LIVERPOOL,53.4083714,-2.99157259999998,48
Quebec City,46.8198570676248,-71.200611493121,INVERNESS,57.4827277738256,-4.22737025390621,48
Sundswall,62.3890780504242,17.3063352870027,Borrowstounness (Bo'Ness),56.0191848626102,-3.60281840209956,48
Hennebont,47.8025739476478,-3.27385166137653,BRISTOL,51.4545130000001,-2.58790999999997,48
Wyborg,60.7132675840768,28.7476258831691,Lynn (King's Lynn),52.7516798,0.402296300000103,48
"Chatham, N. B.",47.0431231492642,-65.4586977113672,LIVERPOOL,53.4083714,-2.99157259999998,48
Oscarshamn,57.2700755313257,16.4433368359375,LIVERPOOL,53.4083714,-2.99157259999998,48
Hernosand,62.6335551234768,17.9374935762681,POOLE,50.7150500000001,-1.98724800000002,48
Helsingfors,60.1711933248246,24.9319799409551,LIVERPOOL,53.4083714,-2.99157259999998,48
Montreal,45.5129959517878,-73.5553766455077,TILBURY DOCKS,51.454605122463,0.346938878173947,47
Laurvig,59.0519993698318,10.0222858306885,GREENOCK,55.9505077629267,-4.75971798437838,47
Helsingfors,60.1711933248246,24.9319799409551,Tyne Ports,55.0179189721861,-1.42556335449211,47
Saguenay,48.4293694932189,-71.0538333227537,LONDON,51.5073509000001,-0.127758299999982,47
Klaipeda,55.71722,21.12861,Stockton-on-Tees,54.5704551000001,-1.32898209999991,47
Kramfors,62.9313797652365,17.7810411409736,GRIMSBY,53.5674710000001,-0.0807839999998805,47
Porsgrund,59.1429922168333,9.65712996826176,POOLE,50.7150500000001,-1.98724800000002,47
Liepāja,56.53,20.99,DUNDEE,56.4612028818325,-2.96765932817017,47
Laurvig,59.0519993698318,10.0222858306885,POOLE,50.7150500000001,-1.98724800000002,47
Bordeaux,44.8383676829183,-0.572658592529262,SWANSEA,51.62144,-3.94364599999994,47
Langesund,59.0,9.745,GRIMSBY,53.5674710000001,-0.0807839999998805,47
