record_id,publication_year,publication_month,publication_day,ship_name,origin_port,destination_port,is_steamship,merchant,source_file,line_number,raw_ocr_line,arrival_year,arrival_month,arrival_day,format_type,confidence
22528,1881.0,May,28.0,Govino,New York,LONDON,True,,18810528p.336_p001.txt,124,Govino (s)-New York-33 walnut logs-Order,1881.0,Mar,29,condensed,0.9
22756,1881.0,June,4.0,Greece,New York,LONDON,True,,18810604p.352_p001.txt,166,"Greece (s)-New York-3,156 staves-Order",1881.0,Mar,29,condensed,0.9
21699,1881.0,April,30.0,Hunter,New York,LONDON,True,Simson & Mason,18810430p.275_p001.txt,167,"Hunter (s)-New York-1,620 staves-Simson & Mason; 253 bls. headings-H. Tate & Sons; 1,377 bls. staves, 6,155 bls. hoops-Order",1881.0,Mar,29,condensed,0.9
20623,1881.0,February,12.0,Illinois,New York,LONDON,False,,18810212p.105.txt,77,"Illinois-New York-442 doors, 267 bdls. mouldings, 255 bdls. headings, 132 bdls. staves-Order",1881.0,Jan,19,condensed,0.9
20121,1881.0,January,1.0,Jeanie Landles,New York,LONDON,False,,18810101p.10.txt,76,"Jeanie Landles—New York—118 bls. mouldings—Rankin & Drummond; 1,725 staves—Order",1881.0,Dec,23,condensed,0.9
21311,1881.0,April,16.0,Jeranos,New York,LONDON,True,,18810416p.249_p001.txt,84,Jeranos (s)-New York-3 cars lumber-Order,1881.0,Mar,29,condensed,0.9
20616,1881.0,February,12.0,John Hickman,New York,LONDON,False,,18810212p.105.txt,69,"5 John Hickman-New York-7,010 staves-Churchill & Sim ; 1,243 doors-Holland, McConnell, & Co. ; 1,510 bdls. staves, 400 spars-Order",1881.0,Jan,19,condensed,0.9
21474,1881.0,April,23.0,Karo,New York,LONDON,True,De Clermont,18810423p.261_p001.txt,160,Karo (s)—New York—18 walnut logs—De Clermont ; 736 staves—Churchill & Sim,1881.0,Mar,29,condensed,0.9
21671,1881.0,April,30.0,Livonia,New York,LONDON,True,,18810430p.275_p001.txt,139,"23 Livonia (s)-New York-5,324 bls. staves-H. Tate & Sons; 1,000 oars-Order",1881.0,Mar,29,condensed,0.9
24076,1881.0,July,16.0,Lizard,New York,LONDON,True,"With, Webster & Co.",18810716p.48_p002.txt,117,"Lizard (s)-New York-450 pcs. oak timber-With, Webster & Co.",1881.0,Mar,29,condensed,0.9
26291,1881.0,September,3.0,Lord of the Isles,New York,LONDON,True,,18810903p.160_p002.txt,72,"Lord of the Isles (s)-New York-2,520 staves-Order; 3,523 no. 65 bdls. doors, 529 bdls. mouldings, 5 bxs. balusters-Hul'and, McConnell, & Co.; 176 pkgs. lumber-Order",1881.0,Aug,22,condensed,0.9
24074,1881.0,July,16.0,Lottie Warren,New York,LONDON,False,,18810716p.48_p002.txt,115,"Lottie Warren-New York-98 doors, 13 bdls. 2 boxes balusters, 544 bdls. mouldings-Holland, McConnell, & Co.; 75 oars, 400 handspikes-Cunningham, Shaw, & Co.; 12 logs oak-Dottridge Bros.; 53 oak flitches, 4,855 pcs. 120 bdls. 187 pcs. poplar boards, 129 pcs. walnut, 76 squares poplar, 1,820 walnut squares, 2,400 bdls. boards-H. Hermann; 35 walnut boards, 35 1,119 bdls. hoops-H. Tate & Sons",1881.0,Mar,29,condensed,0.9
28863,1881.0,October,29.0,Lydian Monarch,New York,LONDON,True,Churchill & Sim,18811029p.295_p002.txt,85,"Lydian Monarch (s)-New York-3,531 staves-Churchill & Sim ; 501 doors-Bradley",1881.0,Oct,3,condensed,0.9
20109,1881.0,January,1.0,Marion,New York,LONDON,True,,18810101p.10.txt,62,Marion (s)—New York—200 spars—Order,1881.0,Dec,23,condensed,0.9
21706,1881.0,April,30.0,Marion,New York,LONDON,False,W. H. Jenkins & Son,18810430p.275_p001.txt,174,"Marion-New York-2,708 doors-W. H. Jenkins & Son; 325 poles-Order",1881.0,Mar,29,condensed,0.9
20932,1881.0,March,12.0,Mary Louisa,New York,LONDON,True,,18810312p.175.txt,92,"Mary Louisa (s)—New York—23 logs maple, 1,257 bdls. staves, 72 bdls. headings, 467 bdls. hoops—Order",1881.0,Mar,3,condensed,0.9
21696,1881.0,April,30.0,Milanese,New York,LONDON,True,H. Tate & Sons,18810430p.275_p001.txt,164,"Milanese (s)-New York-7,733 coils hoops, 1,750 bls. staves, 224 bls. headings-H. Tate & Sons",1881.0,Mar,29,condensed,0.9
20993,1881.0,March,19.0,Monarch,New York,LONDON,False,,18810319p.188.txt,59,"Monarch—New York—255 crotchets, 1,772 no. 25 bdls. doors—Order",1881.0,Mar,10,condensed,0.9
27702,1881.0,September,24.0,Moray,New York,LONDON,True,,18810924p.215_p001.txt,194,"Moray (s)-New York-2,340 staves-Simson & Mason; 31 logs whitewood, 1 c. lumber-Churchill & Sim; 63 logs satinwood, 1,940 pcs. pine-Order",1881.0,Sept,5,condensed,0.9
20846,1881.0,March,5.0,Newminster,New York,LONDON,True,,18810305p.156.txt,84,"25 Newminster (s)-New York-23 logs maple, 152 lancewood spars, 676 bdls and 940 no. staves -Order",1881.0,Feb,17,condensed,0.9
21310,1881.0,April,16.0,North Durham,New York,LONDON,True,Bernard Hall,18810416p.249_p001.txt,83,North Durham (s)-New York-461 lancewood spars-Bernard Hall,1881.0,Mar,29,condensed,0.9
20116,1881.0,January,1.0,Nymphen,New York,LONDON,False,,18810101p.10.txt,71,"Nymphen—New York—80 logs black walnut, 5,500 staves, 138 logs wood—Churchill & Sim; 1,800 bdls. staves—H. Tate & Sons; 2,745 doors, 786 pkgs. mouldings, 189 bdls. lumber, 3,012 pcs. wood—Order",1881.0,Dec,23,condensed,0.9
20126,1881.0,January,1.0,Oberon,New York,LONDON,True,,18810101p.10.txt,81,"Oberon (s)—New York—978 bdls. moulding, 127 bdls. 2,540 no. doors—Holland, McConnell, & Co.; 1,200 no. 4,478 bdls. staves, 1,494 bdls. hoops, 253 bdls. headings—Order",1881.0,Dec,23,condensed,0.9
28258,1881.0,October,8.0,Oxfordshire,New York,LONDON,True,,18811008p.250_p002.txt,20,"30 Oxfordshire (s)-New York-497 boards-H. Herr-mann ; 1,171 doors-Bradley & Currier",1881.0,Oct,1,condensed,0.9
25178,1881.0,August,13.0,Pascal,New York,LONDON,True,,18810813p.114_p002.txt,6,"Pascal (s)-New York-3,600 staves-Simson & Mason ; 580 boards walnut, 129 bdls. lumber-H. Herrmann",1881.0,Mar,29,condensed,0.9
20617,1881.0,February,12.0,Pembroke Castle,New York,LONDON,False,,18810212p.105.txt,71,"Pembroke Castle-New York-3,462 staves, 23 pkgs. wood, 2,282 doors-Order",1881.0,Jan,19,condensed,0.9
20110,1881.0,January,1.0,Queen,New York,LONDON,True,vitæ—Order,18810101p.10.txt,63,"24 Queen (s)—New York—5,930 staves, 396 pcs. lignum-vitæ—Order",1881.0,Dec,23,condensed,0.9
27748,1881.0,September,24.0,Radnorshire,New York,LONDON,True,,18810924p.215_p002.txt,32,"Radnorshire (s)-New York-4,800 staves, 67 cs. spokes, 740 pcs., 213 bdls. lumber, 9 logs whitewood, 234 pcs. oak plank-Order",1881.0,Sept,5,condensed,0.9
22511,1881.0,May,28.0,Reformer,New York,LONDON,False,,18810528p.336_p001.txt,107,"20 Reformer-New York-107 logs walnut-Order ; 2,040 bdls. staves-Tate & Sons ; 1,937 bdls. staves, 456 bdls. hoops-Hay, Sutherland",1881.0,Mar,29,condensed,0.9
28295,1881.0,October,8.0,Republic,New York,LONDON,True,,18811008p.250_p002.txt,61,Republic (s)-New York-300 staves-Order,1881.0,Oct,1,condensed,0.9
21073,1881.0,March,26.0,Roraima,New York,LONDON,True,,18810326p.205.txt,72,"23 Roraima (s)-New York-300 oars-Cunningham, Shaw & Co; 10 bls. 1,227 doors-Holland, McConnell & Co.; 7 cars lumber-T. Meadows & Co.; 10,925 coils hoops-H. Tate & Sons",1881.0,Mar,11,condensed,0.9
21712,1881.0,April,30.0,Roslin Castle,New York,LONDON,True,,18810430p.275_p001.txt,180,"Roslin Castle (s)-New York-11 bls., 5,270 doors, 38 boxes, 1,892 bls. mouldings, 11 boxes balusters, 269 pcs. walnut-Holland, McConnell, & Co.; 1,416 doors, 2,212 staves-Order",1881.0,Mar,29,condensed,0.9
27698,1881.0,September,24.0,Rossmore,New York,LONDON,False,,18810924p.215_p001.txt,190,"17 Rossmore-New York-2,200 doors, 5 bxs. balusters-Holland, McComas & Co.; 31 logs whitewood, 12 logs ash-Order",1881.0,Sept,5,condensed,0.9
25550,1881.0,August,20.0,Saxon Monarch,New York,LONDON,True,Simson & Mason,18810820p.130_p002.txt,24,"Saxon Monarch (s)-New York-1,260 staves-Simson & Mason; 77 bdls. staves-H. Tate",1881.0,Aug,8,condensed,0.9
21061,1881.0,March,26.0,Scotia,New York,LONDON,False,,18810326p.205.txt,59,"Scotia-New York-150 logs walnut, 25 logs whitewood-Churchill & Sim; 86 bls., 5,200 no. doors-Holland, McConnell, & Co.; 404 logs cedar-Order",1881.0,Mar,11,condensed,0.9
21143,1881.0,April,2.0,Scotia,New York,LONDON,True,,18810402p.222.txt,53,"Mar. 19 Scotia (s)—New York—86 bls, 4,627 pkgs, 302 bls. mouldings—Bradley & Currier ; 641 doors, &c.—Holland, McConnell, & Co.",1881.0,Mar,19,standard_dash,0.9
20850,1881.0,March,5.0,Sidonian,New York,LONDON,True,,18810305p.156.txt,88,Sidonian (s)-New York-826 pcs. walnut-Order,1881.0,Feb,17,condensed,0.9
30066,1881.0,December,3.0,Surrey,New York,LONDON,True,H. Herrmann,18811203p.374_p001.txt,79,Surrey (s)-New York-133 bdls. lumber-H. Herrmann,1881.0,Nov,10,condensed,0.9
29618,1881.0,November,12.0,Surrey,New York,LONDON,True,,18811112p.324_p002.txt,84,"Surrey (s)-New York-15,000 staves-Simson & Hooper ; 1,195 bdls. staves-F. Englehardt & Co. ; 2,397 bdls. staves, 1,127 bdls. headings-H. Tate & Sons ; 700 doors-W. Angus & Co. ; 3,134 doors-Bradley & Currier ; 8 bxs. 525 bdls. lumber-H. Herrmann ; 2,421 boards",1881.0,Nov,2,condensed,0.9
25579,1881.0,August,20.0,The Queen,New York,LONDON,True,,18810820p.130_p002.txt,54,"The Queen (s)-New York-701 pcs., 169 bdls. lumber-H. Herrmann; 2,438 staves-Order",1881.0,Aug,8,condensed,0.9
21711,1881.0,April,30.0,Tobique,New York,LONDON,False,"Holland, McConnell",18810430p.275_p001.txt,179,"Tobique-New York-604 bls. mouldings, 7 bls. balusters, 1,231 doors-Holland, McConnell",1881.0,Mar,29,condensed,0.9
21895,1881.0,May,7.0,Travancore,New York,LONDON,True,Bradley & Currier,18810507p.291_p001.txt,139,Travancore (s)-New York-602 bdls. mouldings-Bradley & Currier,1881.0,Mar,29,condensed,0.9
20352,1881.0,January,22.0,Utopia,New York,LONDON,True,,18810122p.59_p001.txt,121,"Utopia (s)-New York-172 bls. lumber, 131 logs walnut, 2 logs cherry-Order",1881.0,Dec,22,condensed,0.9
23018,1881.0,June,11.0,Utopia,New York,LONDON,True,,18810611p.369_p001.txt,169,"4 Utopia (s)-New York-53 flitches, 16 logs walnut -Order",1881.0,Mar,29,condensed,0.9
20925,1881.0,March,12.0,Utopia,New York,LONDON,True,,18810312p.175.txt,85,"4 Utopia (s)—New York—118 pcs. oak flitches, 341 walnut planks—Order",1881.0,Mar,3,condensed,0.9
30101,1881.0,December,3.0,Utopia,New York,LONDON,True,,18811203p.374_p001.txt,115,"30 Utopia (s)-New York-20 pcs., 6 pkgs. walnut-W. Walker; 1,031 logs walnut-Churchill & Sim; 2 t. rosewood-Simson & Mason",1881.0,Nov,10,condensed,0.9
20620,1881.0,February,12.0,Victoria,New York,LONDON,True,,18810212p.105.txt,74,Victoria (s)-New York-68 bdls. lumber-Order,1881.0,Jan,19,condensed,0.9
22320,1881.0,May,21.0,Victoria,New York,LONDON,True,,18810521p.322_p001.txt,131,Victoria (s)-New York-14 cars lumber-Order,1881.0,Mar,29,condensed,0.9
28848,1881.0,October,29.0,Victoria,New York,LONDON,True,Churchill & Sim,18811029p.295_p002.txt,69,"Victoria (s)-New York-50 logs black walnut, 20 billets oak wainscot-Churchill & Sim",1881.0,Oct,3,condensed,0.9
27756,1881.0,September,24.0,Magdalene,Nordmaling,LONDON,False,,18810924p.215_p002.txt,41,Magdalene-Nordmaling-Sept. 3-add 270 pcs. fir,1881.0,Sept,5,condensed,0.9
27997,1881.0,October,1.0,Magdalene Sophie,Nordmaling,LONDON,False,,18811001p.234_p002.txt,9,"Magdalene Sophie-Nordmaling-Sept. 3-add 270,910 staves",1881.0,Sept,22,condensed,0.9
24922,1881.0,August,6.0,Norwegia,Nordmaling,LONDON,False,,18810806p.98_p002.txt,28,Norwegia-Nordmaling-159 fms. firewood-Order,1881.0,Mar,29,condensed,0.9
28292,1881.0,October,8.0,Roranna,Norfolk,LONDON,True,Ellison,18811008p.250_p002.txt,58,"Roranna (s)-Norfolk-2,000 staves-Ellison",1881.0,Oct,1,condensed,0.9
23399,1881.0,June,25.0,Najaden,Norrkoping,LONDON,False,,18810625p.416_p001.txt,122,"Najaden-Norrkoping-11,817 deals-Order",1881.0,Mar,29,condensed,0.9
25208,1881.0,August,13.0,Siekeworth,Norrkoping,LONDON,False,,18810813p.114_p002.txt,36,"Siekeworth-Norrkoping-1,392 deals-Order",1881.0,Mar,29,condensed,0.9
20118,1881.0,January,1.0,Inheritance,Nuevitas,LONDON,False,,18810101p.10.txt,73,"Inheritance—Nuevitas—100 pcs. 139 logs mahogany, 570 pcs. cedar, 704 pcs. fustic, 107 pcs. granadillo—Order",1881.0,Dec,23,condensed,0.9
24604,1881.0,July,30.0,Silo,Nuevitas,LONDON,False,Guild & Co.,18810730p.82_p002.txt,12,"Silo-Nuevitas-768 pcs. mahogany, 18 pcs. cedar-Guild & Co.",1881.0,Mar,29,condensed,0.9
22515,1881.0,May,28.0,Svanen,Nuevitas,LONDON,False,Tolme,18810528p.336_p001.txt,111,"Svanen-Nuevitas-16 logs, 255 pcs. mahogany, 388 pcs. cedar, 651 pcs. fustic-Tolme",1881.0,Mar,29,condensed,0.9
24911,1881.0,August,6.0,Carl,Nyhamn,LONDON,False,,18810806p.98_p002.txt,17,Carl-Nyhamn-926 deals-Order,1881.0,Mar,29,condensed,0.9
24930,1881.0,August,6.0,Inga,Nyhamn,LONDON,False,J. Thompson,18810806p.98_p002.txt,36,Inga-Nyhamn-297 fms. firewood-J. Thompson,1881.0,Mar,29,condensed,0.9
29615,1881.0,November,12.0,Lucinda,Nyhamn,LONDON,True,"Thomson, Bonar, & Co.",18811112p.324_p002.txt,81,"Lucinda (s)-Nyhamn-35,614 deals and battens-Thomson, Bonar, & Co.",1881.0,Nov,2,condensed,0.9
24059,1881.0,July,16.0,Meredith,Nyhamn,LONDON,False,J. T. Bonar,18810716p.48_p002.txt,98,"Meredith-Nyhamn-19,762 deals-J. T. Bonar",1881.0,Mar,29,condensed,0.9
24070,1881.0,July,16.0,Presto,Nyhamn,LONDON,True,"Thomson, Bonar, & Co.",18810716p.48_p002.txt,111,"Presto (s)-Nyhamn-24,217 deals and boards-Thomson, Bonar, & Co.; 7 fms. firewood-Order",1881.0,Mar,29,condensed,0.9
28893,1881.0,October,29.0,Tom Pyman,Nyhamn,LONDON,True,"Thomson, Bonar, & Co.",18811029p.295_p002.txt,115,"Tom Pyman (s)-Nyhamn-22,876 deals-Thomson, Bonar, & Co.",1881.0,Oct,3,condensed,0.9
30426,1881.0,December,24.0,Hilda,Nykoping,LONDON,False,Nicks & Penton,18811224p.418_p001.txt,116,"Hilda—Nykoping—853 deals, 1,017 bdls. lathwood—Nicks & Penton",1881.0,Dec,15,condensed,0.9
24899,1881.0,August,6.0,Abydos,Odessa,LONDON,True,,18810806p.98_p002.txt,4,"Abydos (s)-Odessa-10,793 staves-Order",1881.0,Mar,29,condensed,0.9
20852,1881.0,March,5.0,Engadine,Odessa,LONDON,False,Churchill & Sim,18810305p.156.txt,90,"Engadine-Odessa-407 walnut logs, 25 oak boards, 15,200 staves-Churchill & Sim",1881.0,Feb,17,condensed,0.9
25940,1881.0,August,27.0,Homer,Odessa,LONDON,True,,18810827p.143_p003.txt,25,"Homer (s)—Odessa—3,950 staves, 39 wainscot logs—Churchill & Sim ; 11,991 staves—Order",1881.0,Aug,16,condensed,0.9
20439,1881.0,January,29.0,Milan,Odessa,LONDON,True,,18810129p.74.txt,59,"Milan (s)—Odessa—998 logs oak, 13,271 staves—Order",1881.0,Jan,20,condensed,0.9
28889,1881.0,October,29.0,Nyanza,Odessa,LONDON,True,,18811029p.295_p002.txt,111,"Nyanza (s)-Odessa-81 logs, 2,949 staves-Rodocanachi & Sons ; 15 logs, 10,750 staves-Churchill & Sim ; 475 pcs. wood-Order",1881.0,Oct,3,condensed,0.9
25226,1881.0,August,13.0,Remus,Odessa,LONDON,True,,18810813p.114_p002.txt,56,"Remus (s)-Odessa-5,290 staves-Churchill & Sim ; 7,976 staves, 104 rickers-Order",1881.0,Mar,29,condensed,0.9
20631,1881.0,February,12.0,Severn,Odessa,LONDON,True,Churchill & Sim,18810212p.105.txt,85,"Severn (s)-Odessa-319 logs timber, 4,732 staves-Churchill & Sim",1881.0,Jan,19,condensed,0.9
24585,1881.0,July,30.0,Sunbeam,Odessa,LONDON,True,Churchill & Sim,18810730p.82_p001.txt,144,"22 Sunbeam (s)-Odessa-8,170 staves-Churchill & Sim; 95 staves-Order",1881.0,Mar,29,condensed,0.9
21469,1881.0,April,23.0,Trent,Odessa,LONDON,True,Churchill & Sim,18810423p.261_p001.txt,154,"Trent (s)—Odessa—715 wainscot logs, 2,462 oak staves—Churchill & Sim",1881.0,Mar,29,condensed,0.9
21000,1881.0,March,19.0,William Cory,Odessa,LONDON,True,Churchill & Sim,18810319p.188.txt,69,"12 William Cory (s)—Odessa—1,717 staves, 66 wainscot logs—Churchill & Sim",1881.0,Mar,10,condensed,0.9
27749,1881.0,September,24.0,Tagus,"Odessa, &c.",LONDON,True,,18810924p.215_p002.txt,33,"Tagus (s)-Odessa, &c.-6,682 oak staves, 123 pcs. wood-Order",1881.0,Sept,5,condensed,0.9
30442,1881.0,December,24.0,Alliance,Oessen,LONDON,False,Tagart & Co.,18811224p.418_p001.txt,134,"Alliance—Oessen—48,484 deals—Tagart & Co.",1881.0,Dec,15,condensed,0.9
25529,1881.0,August,20.0,Silentia,Onega,LONDON,False,,18810820p.130_p002.txt,2,"Silentia-Onega-6,190 deals and ends, 3,684 deals, battens, and ends-Order",1881.0,Aug,8,condensed,0.9
28274,1881.0,October,8.0,Joseph,Ornskjoldsvik,LONDON,True,,18811008p.250_p002.txt,38,"Joseph (s)-Ornskjoldsvik-22,140 deals-Order",1881.0,Oct,1,condensed,0.9
29096,1881.0,November,5.0,Mary,Ornskjoldsvik,LONDON,False,G. F. Neame & Co.,18811105p.310_p002.txt,10,"Mary-Ornskjoldsvik-26,470 deals, battens, and boards-G. F. Neame & Co.",1881.0,Oct,3,condensed,0.9
30098,1881.0,December,3.0,Superior,Ornskjoldsvik,LONDON,False,"With, Webster, & Co.",18811203p.374_p001.txt,111,"Superior-Ornskjoldsvik-165 fms. firewood-With, Webster, & Co.; 150 fms. firewood-Neame",1881.0,Nov,10,condensed,0.9
30427,1881.0,December,24.0,Themis,Ornskjoldsvik,LONDON,False,,18811224p.418_p001.txt,117,"Themis—Ornskjoldsvik—1,120 doz. deals—Order",1881.0,Dec,15,condensed,0.9
24935,1881.0,August,6.0,Lucca,Ornskoldsvik,LONDON,False,,18810806p.98_p002.txt,42,"Lucca-Ornskoldsvik-532 fms. planks and battens, 8 fms. boards, 160 fms. splitwood-Order",1881.0,Mar,29,condensed,0.9
25935,1881.0,August,27.0,Nehaj,Ornskoldsvik,LONDON,False,,18810827p.143_p003.txt,20,Nehaj—Ornskoldsvik—183 fms. firewood—Order,1881.0,Aug,16,condensed,0.9
28907,1881.0,October,29.0,Ragner,Ornskoldsvik,LONDON,False,Duus Brown & Co.,18811029p.295_p002.txt,131,Ragner-Ornskoldsvik-159 fms. firewood-Duus Brown & Co.,1881.0,Oct,3,condensed,0.9
28838,1881.0,October,29.0,Sweden,Ornskoldsvik,LONDON,False,J. F. Neame & Co.,18811029p.295_p002.txt,56,"Sweden-Ornskoldsvik-21,118 deals and battens-J. F. Neame & Co.",1881.0,Oct,3,condensed,0.9
20525,1881.0,February,5.0,Swallow,Ostend,LONDON,True,Buckley,18810205.p.88.txt,58,28 Swallow (s)-Ostend-5 pkgs. oak-Buckley,1881.0,Jan,19,condensed,0.9
23404,1881.0,June,25.0,Augusta,Oxelosund,LONDON,False,,18810625p.416_p001.txt,127,Augusta-Oxelosund-607 doz. deals and battens-Order,1881.0,Mar,29,condensed,0.9
22763,1881.0,June,4.0,Christina,Oxelosund,LONDON,False,,18810604p.352_p001.txt,173,"Christina-Oxelosund-1,193 doz. deals and battens-Order",1881.0,Mar,29,condensed,0.9
27757,1881.0,September,24.0,Corsica,Oxelosund,LONDON,False,,18810924p.215_p002.txt,42,Corsica-Oxelosund-Sept. 10-add 15 fms. firewood,1881.0,Sept,5,condensed,0.9
23407,1881.0,June,25.0,Helmi,Oxelosund,LONDON,False,,18810625p.416_p001.txt,130,Helmi-Oxelosund-726 doz. deals-Order,1881.0,Mar,29,condensed,0.9
21472,1881.0,April,23.0,Dolly Varden,Paramaribo,LONDON,False,,18810423p.261_p001.txt,157,Dolly Varden—Paramaribo—58 pcs. letterwood—Order,1881.0,Mar,29,condensed,0.9
21908,1881.0,May,7.0,Kentish Tar,Penang,LONDON,False,Katz Bros.,18810507p.291_p001.txt,153,Kentish Tar-Penang-144 pcs. ebony-Katz Bros.,1881.0,Mar,29,condensed,0.9
21701,1881.0,April,30.0,Ahkera,Pensacola,LONDON,False,,18810430p.275_p001.txt,169,"Ahkera-Pensacola-837 pcs. timber, 435 deals-Order",1881.0,Mar,29,condensed,0.9
23431,1881.0,June,25.0,Alfred the Great,Pensacola,LONDON,False,,18810625p.416_p001.txt,157,"Alfred the Great-Pensacola-828 pcs. timber, 519 deals-Order",1881.0,Mar,29,condensed,0.9
22049,1881.0,May,14.0,Ansqar,Pensacola,LONDON,False,,18810514p.306_p001.txt,149,"Ansqar—Pensacola—3,407 deals—Order",1881.0,Mar,29,condensed,0.9
22506,1881.0,May,28.0,Australia,Pensacola,LONDON,False,,18810528p.336_p001.txt,102,"Australia-Pensacola-5,580 deals-Order ; 3 fms. firewood-Master",1881.0,Mar,29,condensed,0.9
23438,1881.0,June,25.0,Bonny Dundee,Pensacola,LONDON,False,,18810625p.416_p001.txt,164,"Bonny Dundee-Pensacola-1,216 deals, 651 pcs. timber-Order",1881.0,Mar,29,condensed,0.9
23167,1881.0,June,18.0,Cervante,Pensacola,LONDON,False,,18810618p.388_p002.txt,49,"Cervante-Pensacola-1,143 pcs. sawn, 150 pcs. hewn timber, 1-3-15 deals-Order",1881.0,Mar,29,condensed,0.9
20844,1881.0,March,5.0,Fimafingr,Pensacola,LONDON,False,,18810305p.156.txt,82,"Fimafingr-Pensacola-873 pcs. timber, 243 pcs. deals-Order",1881.0,Feb,17,condensed,0.9
21473,1881.0,April,23.0,Finland,Pensacola,LONDON,False,Brinkburn—Order,18810423p.261_p001.txt,158,"Finland—Pensacola—5,474 deals, 427 deal ends—Brinkburn—Order",1881.0,Mar,29,condensed,0.9
24274,1881.0,July,23.0,Glimt,Pensacola,LONDON,False,Vaughan & Co.,18810723p.64_p002.txt,6,"Glimt-Pensacola-1,028 pcs. timber, 402 deals-Vaughan & Co.",1881.0,Mar,29,condensed,0.9
24036,1881.0,July,16.0,J. E. Barek,Pensacola,LONDON,False,,18810716p.48_p002.txt,75,"J. E. Barek-Pensacola-476 pcs. timber, 888 deals, 46 ends-Order",1881.0,Mar,29,condensed,0.9
23031,1881.0,June,11.0,Joutsen,Pensacola,LONDON,False,"Crow, Bogart, & Co.",18810611p.369_p001.txt,182,"Joutsen-Pensacola-977 pcs. timber, 302 deals-Crow, Bogart, & Co.",1881.0,Mar,29,condensed,0.9
21692,1881.0,April,30.0,Lestri Promo,Pensacola,LONDON,False,,18810430p.275_p001.txt,160,"Lestri Promo-Pensacola-657 pcs. timber, 289 deals-Order",1881.0,Mar,29,condensed,0.9
23944,1881.0,July,16.0,Mariner,Pensacola,LONDON,False,"Price, Potter, Walker, & Co.",18810716p.48_p001.txt,101,"9 Mariner-Pensacola-1,334 pcs. firwood sawn, 404 deals-Price, Potter, Walker, & Co.",1881.0,Mar,29,condensed,0.9
29646,1881.0,November,12.0,Mary Lawton,Pensacola,LONDON,False,Vaughan & Co.,18811112p.324_p002.txt,114,"Mary Lawton-Pensacola-1,390 pcs. timber, 531 deals-Vaughan & Co.",1881.0,Nov,2,condensed,0.9
22060,1881.0,May,14.0,Næshen,Pensacola,LONDON,False,,18810514p.306_p001.txt,161,"Næshen—Pensacola—6,800 pine deals—Order",1881.0,Mar,29,condensed,0.9
